Column1,names,allpos,pvalRandom,pvalFamily,average
2964,gpm379c,6571.15,0.727210041,0.041323043,0.384266542
1677,gpm261,3741.77,0.06684372,0.701759495,0.384301608
330,umc1358,651.81,0.164324992,0.604285596,0.384305294
897,mmp158a,1901.81,0.107034943,0.661843167,0.384439055
3123,gpm926j,6944.74,0.713503983,0.056132332,0.384818157
2819,gpm133,6269.17,0.770036767,8.65E-06,0.385022708
2970,gpm812,6580.48,0.767853721,0.002344949,0.385099335
2816,fdh2,6269.09,0.77082566,4.13E-07,0.385413036
1921,agrp144,4254.01,0.703081741,0.068352862,0.385717301
1815,csu173,3928.66,0.368662899,0.402784782,0.385723841
70,php20640,145.23,0.00028272,0.771389557,0.385836138
2868,bnlg1209,6318.29,0.599769704,0.172158639,0.385964171
1778,IDP2401,3851.44,0.516122711,0.25586535,0.38599403
305,IDP438,585.41,0.52527114,0.247494907,0.386383023
344,gpm63a,687.83,0.07971987,0.693212666,0.386466268
1060,myb2,2216.9,0.28698586,0.486607006,0.386796433
483,IDP1975,1006.1,0.773146805,0.001137656,0.38714223
2486,umc2042,5430.3,0.039266025,0.736390123,0.387828074
279,bnlg1598,531.2,0.749605587,0.02613123,0.387868409
2327,IDP3933,5019.33,0.72450608,0.052481706,0.388493893
2258,umc1401,4908.03,0.661089125,0.116048422,0.388568774
767,AY109917,1593.29,0.773580459,0.003657094,0.388618776
1826,IDP411,3944.27,0.706365258,0.071160947,0.388763103
1893,IDP141,4167.03,6.04E-07,0.778250691,0.389125647
1751,IDP1607b,3822.45,0.740452497,0.037859651,0.389156074
3186,gpm651a,7066.4,0.662935944,0.116303271,0.389619608
391,IDP669,783.74,3.15E-05,0.77986745,0.389949451
2012,IDP1474,4369.19,0.779443181,0.001283526,0.390363354
896,asg64,1899.61,0.062129448,0.71860731,0.390368379
2673,IDP2402,5849.19,0.528987564,0.252093502,0.390540533
3140,IDP121,6967.43,0.695035593,0.08668845,0.390862022
1002,gpm515b,2143.48,0.728406353,0.053438603,0.390922478
2627,gpm316,5763.05,0.650840172,0.131133208,0.39098669
2028,AY108825,4397.6,0.782068127,9.76E-07,0.391034551
2971,gpm705b,6580.49,0.782143231,0.000443262,0.391293247
722,gpm606a,1516.73,0.481383103,0.301690699,0.391536901
272,php20654,521.7,0.04511654,0.738937813,0.392027177
1259,umc255b,2700.06,0.752022297,0.033022674,0.392522486
296,gpm906b,561,0.133544259,0.651704309,0.392624284
300,ntf1,569.21,0.29722646,0.488386953,0.392806707
2467,umc168,5363.29,0.00025109,0.785977517,0.393114304
1806,mmp47,3917.26,0.603997017,0.183516468,0.393756743
2062,umc1250,4459.58,0.22660712,0.561005383,0.393806252
2869,psr547,6323.99,0.591542759,0.197416921,0.39447984
1455,umc1476,3222.17,0.78399915,0.005023015,0.394511082
141,mmp23,284.55,0.337542085,0.452147766,0.394844926
73,IDP343,152.71,0.00048542,0.789239766,0.394862593
501,IDP3868,1051.71,0.071345248,0.719509561,0.395427405
2587,phi121,5689.83,0.066863968,0.724010429,0.395437198
1876,umc1072,4115.08,0.708098595,0.082873406,0.395486
1922,gpm308b,4262.8,0.451580622,0.339508875,0.395544749
2259,umc1986,4908.33,0.701111399,0.091825605,0.396468502
363,AY110159,720.74,7.30E-05,0.794669861,0.397371446
1994,gpm468a,4350,0.740148294,0.054799918,0.397474106
2593,mbd101a,5702.75,0.022348599,0.773505447,0.397927023
500,IDP2440,1050.49,0.071345248,0.724807512,0.39807638
1019,IDP869,2171.1,0.666294386,0.130218003,0.398256195
1834,IDP335,3981.37,0.000117497,0.797633333,0.398875415
2143,gpm796b,4604.36,9.13E-05,0.798680488,0.399385918
862,gpm619,1810.76,0.204304215,0.595310488,0.399807352
299,IDP2465,568.93,0.454273789,0.345485748,0.399879769
2883,ufg70,6345.32,0.40779195,0.391996744,0.399894347
298,umc2151,562.31,0.546798938,0.253498176,0.400148557
1003,hac101a,2146.63,0.552213372,0.249034244,0.400623808
2920,umc1231,6387.13,0.367652021,0.433838299,0.40074516
2598,AW231791,5715.04,0.183409727,0.618649444,0.401029585
841,IDP2565,1730.98,0.024955866,0.777739764,0.401347815
1750,IDP2596,3822.44,0.763428599,0.03948741,0.401458004
821,IDP469,1694.36,0.608877432,0.197521226,0.403199329
1350,umc1303,3030.33,0.807004515,2.30E-05,0.403513758
39,umc1977,87.52,0.192834884,0.614763909,0.403799397
1890,mmp175,4160.48,0.001182012,0.806510782,0.403846397
1155,IDP783,2418.66,0.80626461,0.001745702,0.404005156
3078,AY110248,6890.54,0.791534261,0.016794555,0.404164408
952,bnlg1113,2060.83,0.761679347,0.046691884,0.404185616
2602,gta101d,5723.84,3.04E-05,0.808405054,0.40421773
369,cdo98b,743.14,0.000223263,0.808354699,0.404288981
2762,gpm355,6125.4,0.805206,0.003701985,0.404453992
2533,IDP2354,5568.6,0.809213811,2.59E-08,0.404606918
1996,IDP2424,4350.76,0.779320798,0.030429365,0.404875082
936,IDP697,2033.83,0.792285617,0.018076978,0.405181298
2443,AW267377,5272.59,0.119800397,0.69121903,0.405509713
1642,bnlg565,3665.91,0.213042647,0.59806044,0.405551543
1280,IDP1659,2829.72,0.378090459,0.433045902,0.40556818
1763,IDP207,3837.91,0.617673409,0.193825284,0.405749347
3111,IDP2561,6937.33,0.417270567,0.394730938,0.406000752
804,bnlg1316,1670.3,0.246080461,0.566040941,0.406060701
1474,IDP276,3266.07,0.812444609,3.52E-05,0.406239904
42,php20603,90.02,0.526615356,0.286454383,0.406534869
532,AY110535,1141,0.813159261,4.32E-07,0.406579846
2054,IDP1699,4448.38,0.707599737,0.105680666,0.406640202
1410,IDP2418,3104.96,0.764815351,0.049906404,0.407360878
1139,AI770795,2382.81,0.547145601,0.268179117,0.407662359
1138,bnlg197,2381.61,0.64444339,0.171094397,0.407768894
843,IDP193,1732.64,0.097527389,0.718149068,0.407838229
2352,umc1987a,5073.07,0.816187856,0.000357114,0.408272485
2581,gpm599b,5668.84,0.708749297,0.108123651,0.408436474
1935,gpm399a,4275.3,0.650420153,0.167190389,0.408805271
2732,gpm194b,6028.7,0.7092261,0.108424598,0.408825349
1510,php10025,3339.89,0.103868518,0.714074627,0.408971573
990,gpm639,2110.33,0.815229344,0.00319001,0.409209677
2755,bnlg1583,6107.3,0.083034482,0.735542719,0.409288601
370,umc1998,746.34,8.01E-07,0.81863487,0.409317836
509,AY110160,1062.31,0.039495152,0.781291053,0.410393102
1516,IDP1621,3349.81,0.809689806,0.011840757,0.410765282
3233,umc2021,7195.61,0.511401957,0.310480762,0.41094136
723,gpm695,1516.74,0.545737148,0.276336549,0.411036849
3152,umc2003,6991.7,0.446077416,0.376864861,0.411471139
1953,gpm320a,4292.76,0.764551819,0.059737786,0.412144803
510,AY112175,1062.32,0.039495152,0.785015521,0.412255336
1276,bx4,2797.5,0.071911357,0.752675645,0.412293501
2668,IDP1436,5840.27,0.16755777,0.657415433,0.412486602
1641,gpm801b,3665.43,0.46325483,0.36201213,0.41263348
640,prp2,1425.72,0.764543061,0.061334756,0.412938908
1159,AY104511,2432.22,0.363501656,0.462699925,0.41310079
1584,AI676903,3515,0.750389746,0.076447669,0.413418707
1916,IDP447,4237.44,0.469396327,0.358859081,0.414127704
81,bnlg1127,165.83,0.170488389,0.658246567,0.414367478
773,IDP364,1601.85,0.822420294,0.007447799,0.414934046
29,ufg34,74.42,0.825177512,0.005143922,0.415160717
1777,AY105205,3848.93,0.575812869,0.254540448,0.415176658
1217,IDP351,2594.77,0.781249179,0.049815881,0.41553253
449,IDP527,900.59,0.828745518,0.002489423,0.415617471
450,adh1,900.6,0.828745518,0.002523978,0.415634748
863,IDP661,1816.2,0.448305891,0.383164803,0.415735347
306,IDP295,586.3,0.660432361,0.171389351,0.415910856
2813,gpm722,6261.24,0.832117951,0.001115685,0.416616818
1505,gpm816,3333.06,0.031489726,0.801907876,0.416698801
2127,gpm765a,4579.13,0.163836359,0.669724459,0.416780409
3126,AY109876,6949.5,0.513602207,0.320401456,0.417001832
1939,mmp163,4276.83,0.618735827,0.215503716,0.417119771
2455,mmp17,5302.79,0.112975238,0.722348553,0.417661896
2672,IDP27,5847.21,0.414743564,0.422084304,0.418413934
1493,IDP307,3298.82,0.836727559,0.000690022,0.41870879
1681,mmp180,3744.91,0.091820784,0.745729997,0.418775391
1110,gpm753d,2336,0.00537607,0.832284089,0.41883008
1363,jpsb67,3052.43,0.003451595,0.834492521,0.418972058
1311,AY110573,2923.91,0.12222941,0.716132125,0.419180768
1551,gpm924c,3436.59,0.110066701,0.728627838,0.41934727
389,umc1928,781.64,2.69E-05,0.838836489,0.419431717
957,gpm289a,2063.66,0.717806651,0.12169233,0.41974949
1947,mmp13,4284.63,0.823559842,0.015988921,0.419774381
3144,IDP721,6974.37,0.818480197,0.021118706,0.419799452
1956,IDP1627,4299,0.671439078,0.168481132,0.419960105
1858,IDP36,4031.35,0.603196631,0.236764226,0.419980429
2815,umc2337,6265.14,0.840718498,9.58E-06,0.420364039
1501,IDP2357,3323.45,0.828900335,0.012123567,0.420511951
339,hmga102,682.49,0.130560005,0.711155676,0.420857841
3169,gpm320b,7025.14,0.711232497,0.13125197,0.421242234
907,csu32a,1930.01,0.837872535,0.005055453,0.421463994
1839,gpm282,3991.83,0.001933234,0.841837802,0.421885518
930,uaz159b,2027.31,0.03920447,0.804819857,0.422012164
1486,umc1842,3294.88,0.813229232,0.032797186,0.423013209
2226,bnlg2132,4808.3,0.005942227,0.841248192,0.423595209
2482,IDP3939,5421.67,0.839591915,0.007752232,0.423672074
616,AY104214,1377.42,0.60631546,0.245111456,0.425713458
3193,gpm31b,7076.76,0.823238105,0.028778776,0.42600844
56,gpm556,110.49,0.09720968,0.754925319,0.4260675
1995,gpm347,4350.52,0.60488452,0.24738487,0.426134695
350,bcd207a,701.93,0.026097313,0.826180948,0.42613913
1404,umc1945,3093.26,0.836001623,0.016472659,0.426237141
2225,gpm339d,4806.41,0.040986941,0.812379526,0.426683233
2541,mmp72,5594.13,0.200441239,0.653540789,0.426991014
1216,IDP2591,2592.73,0.789780696,0.064452716,0.427116706
2667,gpm205,5840.21,0.125269805,0.729772974,0.427521389
1968,ufg69,4309.84,0.169884683,0.685161207,0.427522945
503,umc86a,1053.2,0.059555013,0.795669732,0.427612373
1640,asg73,3664.71,0.642677456,0.213143675,0.427910566
2326,IDP3954,5018.4,0.810338269,0.045982787,0.428160528
3008,AY110060,6712.3,0.609737589,0.246605654,0.428171622
1506,gpm449b,3333.2,0.126732513,0.732143799,0.429438156
2594,umc1460,5704.24,0.052866558,0.807940301,0.430403429
985,gpm267,2107.77,0.744256297,0.116735702,0.430495999
1575,cat3,3491.71,0.861161129,4.82E-08,0.430580589
2654,umc1149,5813.99,0.85127975,0.009884376,0.430582063
3125,AY109920,6946.9,0.326978929,0.534422189,0.430700559
3110,IDP1618,6936.05,0.440549065,0.421377933,0.430963499
1802,nfe101,3905.36,0.843772267,0.020434776,0.432103521
519,phi064,1101.53,0.775841406,0.088373185,0.432107295
511,lim228,1090.92,0.810379263,0.053890379,0.432134821
1153,gpm823,2415.77,0.866502362,2.39E-05,0.433263131
2151,gpm494,4627.52,0.313677115,0.552918896,0.433298006
1502,IDP113,3328.76,0.827394584,0.039448169,0.433421377
517,cesa6,1100.02,0.836417191,0.031323384,0.433870287
518,gpm671a,1100.03,0.836417191,0.031323384,0.433870287
297,IDP168,562.02,0.256312729,0.611696599,0.434004664
3105,bnlg640,6928.19,0.395147561,0.472938711,0.434043136
2870,gpm739b,6324.83,0.73249653,0.135683328,0.434089929
1937,umc2311,4276.52,0.661637369,0.207485776,0.434561572
1162,umc1489,2437.72,0.236385355,0.633503968,0.434944662
2318,umc2092,5007.94,0.030360582,0.840087982,0.435224282
945,IDP1475,2053.06,0.838166483,0.032626131,0.435396307
2075,umc1413,4482.19,0.510616949,0.361980032,0.43629849
3128,umc1836,6951.9,0.664898329,0.207809188,0.436353758
502,umc84a,1052.7,0.071345248,0.801448911,0.43639708
1271,csu221,2778.7,0.271967196,0.600872041,0.436419619
317,IDP1972,606.8,0.821131021,0.051902948,0.436516984
3174,AY110167,7032.8,0.16925924,0.70458539,0.436922315
1233,npi425a,2630.05,0.238164112,0.637597719,0.437880916
3076,gpm806,6889.28,0.874249005,0.002349369,0.438299187
57,npi579b,110.53,0.636305186,0.240500396,0.438402791
316,asg62,605.71,0.876629346,0.000569228,0.438599287
333,gpm420b,659.31,0.487709611,0.389621664,0.438665638
3106,IDP1429,6932.27,0.405819348,0.471655604,0.438737476
2592,AY108545,5702.56,0.022002212,0.855841061,0.438921636
2715,IDP830,5954.62,0.689742285,0.188885999,0.439314142
2240,mmp18,4868.42,0.508905359,0.369950904,0.439428131
961,IDP2443,2080.43,0.853937622,0.025939638,0.43993863
2129,IDP1427,4582.81,0.161040663,0.719557503,0.440299083
1406,mmp74,3095.26,0.867379016,0.013440069,0.440409543
2043,gpm555,4431.61,0.750050523,0.131017184,0.440533853
2705,IDP275,5929.21,0.077228851,0.803900313,0.440564582
2809,gpm6,6253.97,0.880743079,0.000623325,0.440683202
2228,AY104465,4824.1,0.678428144,0.203448124,0.440938134
3046,csu625,6850.42,0.071356341,0.811208822,0.441282582
314,umc2236,603.21,0.854544799,0.028025755,0.441285277
2814,umc2338,6264.44,0.883888564,4.94E-05,0.441968982
751,gpm788c,1559.42,0.52496463,0.359786535,0.442375583
371,mmp99,748.44,0.001005083,0.885895507,0.443450295
844,IDP143,1734.77,0.119502582,0.767504743,0.443503662
989,gpm848a,2110.11,0.877211366,0.0104301,0.443820733
508,IDP772,1058.06,0.07397937,0.815514666,0.444747018
1771,gpm321a,3841.69,0.424806836,0.464786628,0.444796732
748,php20005,1552.49,0.870647166,0.019403581,0.445025373
772,IDP3824,1599.45,0.889628773,0.000544736,0.445086755
956,bnlg1638,2063.13,0.698539397,0.19188634,0.445212869
1863,IDP89,4045.55,0.523054153,0.3674502,0.445252177
2925,ufg47,6407.34,0.455651638,0.435025341,0.445338489
2887,isu41a,6350.02,0.768055842,0.123156527,0.445606184
507,AY109128,1058.05,0.076826157,0.814609103,0.44571763
1101,AY110055,2320.4,0.103907242,0.78767815,0.445792696
1590,IDP1619,3538.48,0.522116795,0.369528168,0.445822481
22,cdo1081a,57.82,0.000781821,0.892079519,0.44643067
1244,IDP253,2666.41,0.891335795,0.00255006,0.446942928
1866,IDP3821,4048.96,0.285815001,0.609203374,0.447509188
1582,gpm566b,3509.24,0.895137513,5.21E-06,0.447571361
2361,gpm307a,5087.15,0.561801031,0.333545681,0.447673356
252,IDP2452,488.4,0.792185388,0.103317652,0.44775152
1578,IDP342,3500.81,0.895474105,0.000253749,0.447863927
2543,umc2146,5598.43,0.110294849,0.785734599,0.448014724
2921,mmp41,6388.83,0.336955455,0.560735958,0.448845707
318,gpm260a,607.21,0.873574793,0.02474357,0.449159181
2763,umc1588,6127.31,0.894373003,0.004568021,0.449470512
2736,umc1957,6046,0.260255183,0.639910619,0.450082901
822,IDP176,1702.94,0.700923924,0.200111077,0.4505175
885,umc1746,1877.1,0.474934806,0.426321835,0.45062832
1859,mmp169,4031.38,0.460272815,0.441911222,0.451092018
871,bnl17.14,1843.6,0.191600783,0.711409789,0.451505286
1087,rz538b,2281.2,0.728859088,0.174352038,0.451605563
2807,gpm94,6249.43,0.904044203,0.000107966,0.452076085
2699,gpm61b,5915.12,0.357424221,0.547118807,0.452271514
2317,umc1787,5007.44,0.114951652,0.789682659,0.452317155
1354,gpm800a,3033.3,0.904974277,8.20E-05,0.452528139
1801,gpm590,3905.08,0.901928944,0.003242983,0.452585963
2528,AI737325,5560.76,0.905505101,1.61E-06,0.452753356
1651,IDP3902,3683.29,0.531966129,0.373598518,0.452782323
451,gpm85,902.62,0.90408002,0.001504917,0.452792469
3135,umc1911,6963.7,0.865596155,0.040256661,0.452926408
2966,gpm144,6571.17,0.864526295,0.041570618,0.453048456
1617,IDP532,3588.38,0.283658364,0.623762347,0.453710356
315,umc1925,604.91,0.90677878,0.000668938,0.453723859
96,IDP2385,203.71,0.24581427,0.662992021,0.454403146
2527,cdo328,5559.23,0.910034011,1.58E-06,0.455017795
1814,AY111089,3927.08,0.818095204,0.092157471,0.455126337
155,cdo938a,321.45,0.258367568,0.651943138,0.455155353
3228,bnlg1360,7159.81,0.112012381,0.798924627,0.455468504
504,gpm765c,1053.34,0.059555013,0.851545704,0.455550359
2915,sod9,6378.19,0.486416471,0.42493497,0.455675721
2885,gpm622a,6346.64,0.663656275,0.248381097,0.456018686
3075,gpm515a,6889.18,0.911375146,0.000683308,0.456029227
1835,IDP237,3981.61,0.001198313,0.913313823,0.457256068
960,IDP94,2075.63,0.771099268,0.14479865,0.457948959
1134,lim424,2373.11,0.863375115,0.053074488,0.458224802
3061,bnlg210,6873.43,0.917115227,1.82E-08,0.458557623
2121,gpm896a,4565.25,0.169133187,0.748396293,0.45876474
263,IDP4052,505.7,0.906722973,0.01103473,0.458878851
615,sdg107,1373.56,0.87493708,0.04296899,0.458953035
826,psr119b,1707.1,0.79493955,0.1232077,0.459073625
2644,isu114,5782.78,0.783535627,0.135483735,0.459509681
1543,AY107910,3411.82,0.919821358,6.66E-06,0.459914009
614,AY107034,1371.08,0.895010779,0.025294071,0.460152425
2128,rz444d,4580.91,0.165121017,0.755923895,0.460522456
1169,smh4,2447.74,0.889556319,0.031705105,0.460630712
606,ufg28b,1357.02,0.136881965,0.784398383,0.460640174
2057,ufg11,4453.18,0.295530829,0.626178898,0.460854864
1509,IDP1422,3339.88,0.068311339,0.853450059,0.460880699
3004,mmp48a,6690,0.653876569,0.268019597,0.460948083
1682,mmc0351,3745.41,0.151228334,0.770904107,0.461066221
266,myb6,513.1,0.056689075,0.865461886,0.46107548
724,gpm117e,1517.32,0.841428733,0.080959383,0.461194058
950,umc2117a,2060.22,0.921160732,0.001292588,0.46122666
1173,IDP3894,2453.68,0.912293631,0.010271922,0.461282776
3121,umc1077,6943.6,0.844862072,0.078045482,0.461453777
2223,umc1695,4800.6,0.541324041,0.382373239,0.46184864
3000,mmp53,6681.37,0.899938766,0.02410147,0.462020118
2368,sdg116a,5106.96,0.282908874,0.641649884,0.462279379
2967,IDP2142,6572.37,0.88548234,0.039597992,0.462540166
1559,IDP3816,3454.7,0.807599989,0.11812423,0.462862109
1219,IDP477,2598.84,0.448061309,0.478241936,0.463151623
2670,chr116b,5845.23,0.302721444,0.623870832,0.463296138
1515,IDP210,3348.31,0.851091184,0.075525625,0.463308405
3177,gpm485,7042.5,0.204068718,0.722604507,0.463336613
1071,AY106230,2248,0.828477264,0.098408604,0.463442934
533,umc2246,1144.1,0.926902754,1.44E-06,0.463452097
632,umc1448,1410.62,0.851126834,0.075847369,0.463487101
1382,mmp45,3060.25,0.91724147,0.010243717,0.463742594
1637,gpm394b,3653.57,0.82350288,0.104030446,0.463766663
313,csu1132,602.21,0.873730274,0.054300776,0.464015525
1654,mmp130,3694.61,0.189045958,0.739044703,0.464045331
1648,umc1587,3671.91,0.409388084,0.519170177,0.464279131
2965,AY109819,6571.16,0.799981286,0.12873699,0.464359138
3113,IDP2,6938.28,0.820165072,0.108910018,0.464537545
1172,IDP3772,2453.17,0.893990179,0.035285967,0.464638073
1621,bnl7.21c,3589.41,0.210903731,0.718626608,0.46476517
3129,IDP1615,6954.18,0.887447114,0.042145741,0.464796427
1780,IDP41,3852.54,0.082764438,0.847313797,0.465039118
3043,IDP3794,6841.93,0.797963273,0.13248239,0.465222831
3157,umc259a,6999.1,0.372427674,0.559312188,0.465869931
796,bnlg1233,1650.29,0.283790628,0.648879163,0.466334895
1102,IDP4064,2321.06,0.123539092,0.810521093,0.467030092
3120,rz69,6943.5,0.828500669,0.105653759,0.467077214
2932,umc2341,6426.24,0.901571637,0.033154063,0.46736285
3127,mgs1,6950.6,0.737230444,0.198166718,0.467698581
2588,php20714,5691.33,0.075244781,0.860476594,0.467860688
928,bnl8.35a,2023.41,0.930821005,0.005266475,0.46804374
2078,umc1314,4489.39,0.769955716,0.166612289,0.468284002
3001,AI901738,6682.27,0.935226223,0.001444924,0.468335573
319,gpm820f,608.19,0.897773242,0.039875057,0.468824149
446,umc2149,897.18,0.934617082,0.005459158,0.47003812
447,AY104234,897.19,0.934617082,0.005459158,0.47003812
3229,npi254b,7161.01,0.824326245,0.117677175,0.47100171
97,umc1073,206.84,0.869617355,0.07268919,0.471153272
1678,psr544,3742.21,0.298698685,0.643694922,0.471196803
1161,asg10,2437.52,0.322473901,0.619982107,0.471228004
293,gpm169,558.46,0.029709402,0.912755399,0.471232401
1209,IDP509,2567.88,0.477045385,0.465698127,0.471371756
1580,IDP155,3502.92,0.942517119,0.000335646,0.471426383
2599,bnlg2046,5715.24,0.23931724,0.703854644,0.471585942
1141,bnl6.16a,2390.81,0.914094348,0.030218321,0.472156335
2068,zag1,4474.89,0.266173565,0.678176519,0.472175042
2597,IDP1485,5710.69,0.108637227,0.836815676,0.472726451
3050,gcsh1,6858.22,0.9442259,0.001887352,0.473056626
1247,umc1641,2677.05,0.940588922,0.006422376,0.473505649
480,mmp195g,999.4,0.944728341,0.002540346,0.473634343
479,IDP3913,999.38,0.944728341,0.002805252,0.473766796
1135,lim269,2374.81,0.945099387,0.00410524,0.474602313
2363,gpm260b,5095.01,0.700442242,0.249144782,0.474793512
1629,gpm921a,3625.56,0.443404864,0.506342378,0.474873621
3031,IDP2514a,6805.13,0.936837718,0.012932617,0.474885167
334,dmt103c,666.14,0.382619176,0.567907643,0.47526341
623,umc1024,1391.12,0.778689069,0.172134227,0.475411648
953,IDP1460,2061.13,0.674006406,0.276839671,0.475423039
2418,gpm912c,5188.24,0.850918591,0.10020057,0.47555958
1258,IDP3833,2697.56,0.905908218,0.046284772,0.476096495
2914,gpm939a,6375.5,0.463171607,0.489614208,0.476392908
2355,bnlg1070,5077.77,0.950258284,0.003069404,0.476663844
3130,jpsb527d,6954.3,0.932918707,0.02041469,0.476666698
1245,IDP1480,2668.43,0.952639162,0.000932651,0.476785907
1765,php20589,3838.76,0.490231314,0.463374691,0.476803002
612,IDP2485,1367.02,0.918688624,0.035705686,0.477197155
2808,mmp170b,6253.53,0.955079795,3.50E-07,0.477540072
2324,umc258,5014.04,0.8768095,0.078528557,0.477669028
2723,AY103806,5969.09,0.943753542,0.012012988,0.477883265
638,IDP3777,1420.37,0.956224877,7.34E-05,0.478149139
1179,gpm365c,2476.25,0.823152241,0.13367169,0.478411965
3053,IDP4076,6861.69,0.957865199,4.06E-05,0.478952899
2229,IDP497,4826.72,0.784528431,0.173462153,0.478995292
951,IDP2374,2060.23,0.946440788,0.011638482,0.479039635
1068,umc1973,2241.5,0.891164909,0.067393264,0.479279087
525,IDP2400,1114.71,0.441694704,0.516960091,0.479327397
95,IDP2362,203.7,0.088111668,0.870818479,0.479465073
3080,gpm820c,6892.48,0.95182756,0.007957109,0.479892334
1823,IDP1655,3936.38,0.806548124,0.15360554,0.480076832
2760,gpm774b,6125.3,0.949540566,0.010904081,0.480222323
528,umc2244,1118.83,0.850224666,0.1103641,0.480294383
1294,umc87a,2894.11,0.656677005,0.305345002,0.481011003
3079,gpm777,6892.47,0.951192667,0.011260128,0.481226397
337,IDP3873,674.22,0.650020428,0.312846506,0.481433467
59,gpm199c,115.57,0.278689552,0.684297412,0.481493482
303,IDP790,581.55,0.630252518,0.332850901,0.481551709
2220,IDP1462,4793.33,0.82776748,0.135607029,0.481687255
2714,AY110053,5950.49,0.799726013,0.164935805,0.482330909
1757,umc2301a,3830.36,0.913931246,0.051265302,0.482598274
2897,IDP756,6357.17,0.519473305,0.44710598,0.483289643
2934,rz574b(c,6428.94,0.951401096,0.015297608,0.483349352
1512,AY111962,3342.26,0.714085296,0.253304114,0.483694705
2319,IDP172,5007.98,0.075213638,0.892528304,0.483870971
93,gpm748b,202.7,0.508791999,0.459395792,0.484093896
1082,gpm325b,2268.6,0.936582056,0.031632634,0.484107345
513,umc1331,1095.02,0.96287275,0.005551683,0.484212217
1472,IDP188,3248.52,0.969025372,1.59E-06,0.484513481
1154,IDP1617,2417.15,0.969073061,1.02E-05,0.48454163
1579,gpm247b,3500.92,0.969192484,0.000236437,0.48471446
1925,AY110100,4268.61,0.813847366,0.155791849,0.484819607
3081,ufg59,6893.05,0.858680083,0.111335148,0.485007615
2585,AY109626,5682.73,0.253446687,0.717121409,0.485284048
1813,umc1155,3925.86,0.792328429,0.179590072,0.485959251
1451,umc1808,3212.97,0.970493381,0.00152424,0.48600881
259,gpm4,498.42,0.727958439,0.244420414,0.486189426
721,umc1658,1516.36,0.488351511,0.484277407,0.486314459
64,mmp171b,130.13,0.29790639,0.67488546,0.486395925
2513,mmp57,5516.41,0.973185471,0.001687697,0.487436584
516,umc2045,1097.82,0.968026516,0.007061487,0.487544002
2586,umc1457,5684.63,0.357191382,0.617988896,0.487590139
2047,umc2317,4440.88,0.449735382,0.525495539,0.48761546
257,IDP386,498.15,0.939945433,0.035344279,0.487644856
515,fdx3,1096.92,0.968856313,0.0069783,0.487917306
514,csu1089,1096.52,0.969167473,0.006864128,0.4880158
1503,IDP4063,3330.71,0.196656553,0.779395699,0.488026126
1967,mmp76,4308.84,0.376840872,0.599388333,0.488114602
3002,AW216329,6683.87,0.975298408,0.00119233,0.488245369
3235,fgp1,7318.81,0.968440655,0.008238353,0.488339504
2616,umc1562,5753.35,0.316307893,0.660393254,0.488350573
264,umc1812,506.6,0.975302369,0.001414699,0.488358534
684,umc1635,1485.82,0.460828322,0.516198109,0.488513216
1639,gpm287b,3661.13,0.337703021,0.639359899,0.48853146
1760,umc1990,3833.96,0.959620629,0.017544506,0.488582568
3107,IDP3973,6932.37,0.582972797,0.394555238,0.488764017
534,isu53a,1144.8,0.979181985,5.68E-07,0.489591277
3115,gpm512,6940.32,0.956100791,0.023234892,0.489667841
619,bnlg381,1385.72,0.94642288,0.033307614,0.489865247
448,mmp83,897.69,0.971277839,0.009201978,0.490239908
2512,umc1817,5515.31,0.979586324,0.001253518,0.490419921
1864,IDP233,4045.97,0.637299626,0.344136732,0.490718179
1538,AY110231,3395.31,0.793074742,0.188674751,0.490874746
556,gpm470,1222.89,0.447645664,0.53447989,0.491062777
823,mmp34,1703.6,0.856737401,0.126367024,0.491552213
2511,cdo460,5515.11,0.982097244,0.00202144,0.492059342
1408,gpm527a,3095.57,0.976930939,0.007418924,0.492174931
1210,IDP11,2567.89,0.497268488,0.488617141,0.492942814
1349,bnlg1265,3028.43,0.986115502,4.76E-06,0.493060131
1257,plt2,2697.55,0.931709246,0.054577342,0.493143294
142,AW400087,285.55,0.415753887,0.570855495,0.493304691
454,hxa102b,911.9,0.965131936,0.021587268,0.493359602
1004,umc1527,2149.33,0.494356373,0.492558167,0.49345727
1804,IDP51,3908.53,0.97667192,0.010386139,0.49352903
3170,bnlg1250,7025.6,0.490763031,0.496780261,0.493771646
2709,gpm457,5936.96,0.543065122,0.444595615,0.493830368
2719,IDP848,5960.53,0.907565389,0.080763102,0.494164245
452,BE639426,905.6,0.986642709,0.002298234,0.494470472
1558,IDP688,3453.43,0.877613654,0.111678257,0.494645955
1991,IDP1430,4349.86,0.971878456,0.017449408,0.494663932
2817,nact12,6269.15,0.989737406,1.63E-07,0.494868784
2933,csu634,6427.84,0.965856554,0.025287259,0.495571906
2019,umc65a,4386.97,0.990617428,0.000773244,0.495695336
610,AI920398,1362.42,0.981880282,0.00968716,0.495783721
1239,IDP398,2644.45,0.767903847,0.223730413,0.49581713
2444,umc1412,5273.99,0.427661269,0.564407383,0.496034326
455,mmp172,913.7,0.976160902,0.019364701,0.497762801
1202,umc1273,2504.93,0.920733886,0.075667155,0.49820052
505,AY106825,1054.4,0.079457454,0.916987108,0.498222281
1495,IDP324,3309.75,0.996264529,0.000405491,0.49833501
