Entry,Treatment,Line,Replicate,Height_in,comments
14,lowwater,Mo17 parent,3,76,
14,lowwater,Mo17 parent,4,76,
14,lowwater,Mo17 parent,5,81,
14,lowwater,Mo17 parent,6,82,
14,lowwater,Mo17 parent,7,84,
14,lowwater,Mo17 parent,8,82,
14,lowwater,Mo17 parent,9,82,
14,lowwater,Mo17 parent,10,81,
14,lowwater,Mo17 parent,11,75,
14,lowwater,Mo17 parent,12,78,
14,lowwater,Mo17 parent,13,74,
14,lowwater,Mo17 parent,14,81,
14,lowwater,Mo17 parent,15,76,
14,lowwater,Mo17 parent,16,79,
14,lowwater,Mo17 parent,17,76,
15,lowwater,Mo030,1,71,
15,lowwater,Mo030,2,80,
15,lowwater,Mo030,3,80,
15,lowwater,Mo030,4,776,
15,lowwater,Mo030,5,80,
15,lowwater,Mo030,6,80,
15,lowwater,Mo030,7,81,
15,lowwater,Mo030,8,80,
15,lowwater,Mo030,9,80,
15,lowwater,Mo030,10,81,
15,lowwater,Mo030,11,71,
15,lowwater,Mo030,12,72,
15,lowwater,Mo030,13,76,
15,lowwater,Mo030,14,78,
15,lowwater,Mo030,15,78,
15,lowwater,Mo030,16,79,
16,lowwater,B73,1,81,
16,lowwater,B73,2,81,
16,lowwater,B73,3,79,
16,lowwater,B73,4,83,
16,lowwater,B73,5,82,
16,lowwater,B73,6,77,
16,lowwater,B73,7,79,
16,lowwater,B73,8,75,
16,lowwater,B73,9,77,
16,lowwater,B73,10,81,
16,lowwater,B73,11,72,
16,lowwater,B73,12,77,
16,lowwater,B73,13,78,
16,lowwater,B73,14,80,
16,lowwater,B73,15,75,
16,lowwater,B73,16,72,
16,lowwater,B73,17,65,
17,lowwater,Mo031,1,70,
17,lowwater,Mo031,2,85,
17,lowwater,Mo031,3,85,
17,lowwater,Mo031,4,85,
17,lowwater,Mo031,5,84,
17,lowwater,Mo031,6,84,
17,lowwater,Mo031,7,83,
17,lowwater,Mo031,8,85,
17,lowwater,Mo031,9,83,
17,lowwater,Mo031,10,84,
17,lowwater,Mo031,11,79,
17,lowwater,Mo031,12,83,
17,lowwater,Mo031,13,85,
17,lowwater,Mo031,14,87,
17,lowwater,Mo031,15,86,
17,lowwater,Mo031,16,85,
17,lowwater,Mo031,17,85,
17,lowwater,Mo031,18,82,
18,lowwater,Mo032,1,74,
18,lowwater,Mo032,2,76,
18,lowwater,Mo032,3,75,
18,lowwater,Mo032,4,75,
18,lowwater,Mo032,5,83,
18,lowwater,Mo032,6,78,
18,lowwater,Mo032,7,74,
18,lowwater,Mo032,8,78,
18,lowwater,Mo032,9,59,
18,lowwater,Mo032,10,60,
18,lowwater,Mo032,11,72,
18,lowwater,Mo032,12,74,
18,lowwater,Mo032,13,71,
18,lowwater,Mo032,14,59,
18,lowwater,Mo032,15,61,
18,lowwater,Mo032,16,67,
25,lowwater,Mo033,1,78,
25,lowwater,Mo033,2,68,
25,lowwater,Mo033,3,76,
25,lowwater,Mo033,4,75,
25,lowwater,Mo033,5,78,
25,lowwater,Mo033,6,80,
25,lowwater,Mo033,7,81,
25,lowwater,Mo033,8,75,
25,lowwater,Mo033,9,80,
25,lowwater,Mo033,10,81,
25,lowwater,Mo033,11,81,
25,lowwater,Mo033,12,78,
25,lowwater,Mo033,13,75,
25,lowwater,Mo033,14,76,
25,lowwater,Mo033,15,75,
26,lowwater,Mo034,1,75,
26,lowwater,Mo034,2,74,
26,lowwater,Mo034,3,72,
26,lowwater,Mo034,4,75,
26,lowwater,Mo034,5,82,
26,lowwater,Mo034,6,81,
26,lowwater,Mo034,7,76,
26,lowwater,Mo034,8,80,
26,lowwater,Mo034,9,79,
26,lowwater,Mo034,10,82,
26,lowwater,Mo034,11,79,
26,lowwater,Mo034,12,81,
26,lowwater,Mo034,13,80,
26,lowwater,Mo034,14,81,
26,lowwater,Mo034,15,84,
26,lowwater,Mo034,16,76,
26,lowwater,Mo034,17,78,
27,lowwater,Mo035,1,65,
27,lowwater,Mo035,2,63,
27,lowwater,Mo035,3,69,
27,lowwater,Mo035,4,72,
27,lowwater,Mo035,5,73,
27,lowwater,Mo035,6,68,
27,lowwater,Mo035,7,76,
27,lowwater,Mo035,8,76,
27,lowwater,Mo035,9,72,
27,lowwater,Mo035,10,70,
27,lowwater,Mo035,11,71,
27,lowwater,Mo035,12,70,
27,lowwater,Mo035,13,55,
27,lowwater,Mo035,14,69,
27,lowwater,Mo035,15,60,
27,lowwater,Mo035,16,64,
28,lowwater,Mo040,1,83,
28,lowwater,Mo040,2,76,
28,lowwater,Mo040,3,81,
28,lowwater,Mo040,4,81,
28,lowwater,Mo040,5,82,
28,lowwater,Mo040,6,80,
28,lowwater,Mo040,7,77,
28,lowwater,Mo040,8,74,
28,lowwater,Mo040,9,73,
28,lowwater,Mo040,10,66,
28,lowwater,Mo040,11,78,
28,lowwater,Mo040,12,77,
28,lowwater,Mo040,13,79,
28,lowwater,Mo040,14,78,
28,lowwater,Mo040,15,63,
28,lowwater,Mo040,16,78,
28,lowwater,Mo040,17,81,
28,lowwater,Mo040,18,78,
29,lowwater,Mo044,1,78,
29,lowwater,Mo044,2,76,
29,lowwater,Mo044,3,72,
29,lowwater,Mo044,4,69,
29,lowwater,Mo044,5,78,
29,lowwater,Mo044,6,72,
29,lowwater,Mo044,7,77,
29,lowwater,Mo044,8,80,
29,lowwater,Mo044,9,77,
29,lowwater,Mo044,10,77,
29,lowwater,Mo044,11,76,
29,lowwater,Mo044,12,70,
29,lowwater,Mo044,13,71,
29,lowwater,Mo044,14,74,
29,lowwater,Mo044,15,70,
30,lowwater,Mo045,1,74,
30,lowwater,Mo045,2,66,
30,lowwater,Mo045,3,69,
30,lowwater,Mo045,4,72,
30,lowwater,Mo045,5,68,
30,lowwater,Mo045,6,67,
30,lowwater,Mo045,7,73,
30,lowwater,Mo045,8,66,
30,lowwater,Mo045,9,72,
30,lowwater,Mo045,10,66,
30,lowwater,Mo045,11,68,
30,lowwater,Mo045,12,63,
30,lowwater,Mo045,13,68,
30,lowwater,Mo045,14,63,
30,lowwater,Mo045,15,52,
30,lowwater,Mo045,16,61,
30,lowwater,Mo045,17,58,
37,lowwater,B73,1,78,
37,lowwater,B73,2,85,
37,lowwater,B73,3,80,
37,lowwater,B73,4,78,
37,lowwater,B73,5,86,
37,lowwater,B73,6,80,
37,lowwater,B73,7,85,
37,lowwater,B73,8,83,
37,lowwater,B73,9,84,
37,lowwater,B73,10,84,
37,lowwater,B73,11,79,
37,lowwater,B73,12,82,
37,lowwater,B73,13,79,
37,lowwater,B73,14,82,
37,lowwater,B73,15,80,
38,lowwater,Mo046,1,89,
38,lowwater,Mo046,2,86,
38,lowwater,Mo046,3,92,
38,lowwater,Mo046,4,89,
38,lowwater,Mo046,5,84,
38,lowwater,Mo046,6,88,
38,lowwater,Mo046,7,85,
38,lowwater,Mo046,8,89,
38,lowwater,Mo046,9,80,
38,lowwater,Mo046,10,82,
38,lowwater,Mo046,11,85,
38,lowwater,Mo046,12,86,
38,lowwater,Mo046,13,84,
38,lowwater,Mo046,14,86,
38,lowwater,Mo046,15,82,
39,lowwater,Mo052,1,75,
39,lowwater,Mo052,2,73,
39,lowwater,Mo052,3,70,
39,lowwater,Mo052,4,78,
39,lowwater,Mo052,5,76,
39,lowwater,Mo052,6,75,
39,lowwater,Mo052,7,78,
39,lowwater,Mo052,8,80,
39,lowwater,Mo052,9,78,
39,lowwater,Mo052,10,70,
39,lowwater,Mo052,11,69,
40,lowwater,Mo054,1,91,
40,lowwater,Mo054,2,88,
40,lowwater,Mo054,3,90,
40,lowwater,Mo054,4,89,
40,lowwater,Mo054,5,93,
40,lowwater,Mo054,6,91,
40,lowwater,Mo054,7,89,
40,lowwater,Mo054,8,72,
40,lowwater,Mo054,9,88,
40,lowwater,Mo054,10,90,
40,lowwater,Mo054,11,89,
40,lowwater,Mo054,12,90,
40,lowwater,Mo054,13,84,
40,lowwater,Mo054,14,85,
40,lowwater,Mo054,15,92,
41,lowwater,Mo055,1,74,
41,lowwater,Mo055,2,82,
41,lowwater,Mo055,3,71,
41,lowwater,Mo055,4,78,
41,lowwater,Mo055,5,76,
41,lowwater,Mo055,6,80,
41,lowwater,Mo055,7,83,
41,lowwater,Mo055,8,82,
41,lowwater,Mo055,9,79,
41,lowwater,Mo055,10,82,
41,lowwater,Mo055,11,80,
41,lowwater,Mo055,12,81,
41,lowwater,Mo055,13,76,
42,lowwater,Mo057,1,76,
42,lowwater,Mo057,2,81,
42,lowwater,Mo057,3,54,
42,lowwater,Mo057,4,72,
42,lowwater,Mo057,5,62,
42,lowwater,Mo057,6,79,
42,lowwater,Mo057,7,79,
42,lowwater,Mo057,8,81,
42,lowwater,Mo057,9,77,
42,lowwater,Mo057,10,85,
42,lowwater,Mo057,11,76,
42,lowwater,Mo057,12,74,
42,lowwater,Mo057,13,84,
42,lowwater,Mo057,14,80,
42,lowwater,Mo057,15,74,
42,lowwater,Mo057,16,72,
42,lowwater,Mo057,17,70,
49,lowwater,Mo058,1,78,
49,lowwater,Mo058,2,81,
49,lowwater,Mo058,3,77,
49,lowwater,Mo058,4,76,
49,lowwater,Mo058,5,80,
49,lowwater,Mo058,6,81,
49,lowwater,Mo058,7,72,
49,lowwater,Mo058,8,72,
49,lowwater,Mo058,9,81,
49,lowwater,Mo058,10,78,
49,lowwater,Mo058,11,77,
49,lowwater,Mo058,12,68,
49,lowwater,Mo058,13,73,
49,lowwater,Mo058,14,76,
49,lowwater,Mo058,15,76,
49,lowwater,Mo058,16,74,
50,lowwater,Mo060,1,77,
50,lowwater,Mo060,2,82,
50,lowwater,Mo060,3,82,
50,lowwater,Mo060,4,85,
50,lowwater,Mo060,5,81,
50,lowwater,Mo060,6,82,
50,lowwater,Mo060,7,82,
50,lowwater,Mo060,8,79,
50,lowwater,Mo060,9,82,
50,lowwater,Mo060,10,81,
50,lowwater,Mo060,11,80,
50,lowwater,Mo060,12,80,
50,lowwater,Mo060,13,79,
50,lowwater,Mo060,14,82,
50,lowwater,Mo060,15,82,
50,lowwater,Mo060,16,81,
50,lowwater,Mo060,17,76,
50,lowwater,Mo060,18,80,
51,lowwater,Mo061,1,92,
51,lowwater,Mo061,2,93,
51,lowwater,Mo061,3,89,
51,lowwater,Mo061,4,89,
51,lowwater,Mo061,5,85,
51,lowwater,Mo061,6,86,
51,lowwater,Mo061,7,84,
51,lowwater,Mo061,8,84,
51,lowwater,Mo061,9,84,
51,lowwater,Mo061,10,87,
51,lowwater,Mo061,11,71,
51,lowwater,Mo061,12,83,
51,lowwater,Mo061,13,84,
51,lowwater,Mo061,14,87,
51,lowwater,Mo061,15,82,
52,lowwater,B73,1,87,
52,lowwater,B73,2,88,
52,lowwater,B73,3,87,
52,lowwater,B73,4,88,
52,lowwater,B73,5,89,
52,lowwater,B73,6,85,
52,lowwater,B73,7,87,
52,lowwater,B73,8,80,
52,lowwater,B73,9,82,
52,lowwater,B73,10,80,
52,lowwater,B73,11,84,
52,lowwater,B73,12,82,
52,lowwater,B73,13,83,
52,lowwater,B73,14,87,
52,lowwater,B73,15,84,
52,lowwater,B73,16,82,
53,lowwater,Mo066,1,80,
53,lowwater,Mo066,2,82,
53,lowwater,Mo066,3,74,
53,lowwater,Mo066,4,71,
53,lowwater,Mo066,5,80,
53,lowwater,Mo066,6,74,
53,lowwater,Mo066,7,75,
53,lowwater,Mo066,8,86,
53,lowwater,Mo066,9,77,
53,lowwater,Mo066,10,80,
53,lowwater,Mo066,11,79,
53,lowwater,Mo066,12,82,
53,lowwater,Mo066,13,73,
53,lowwater,Mo066,14,73,
53,lowwater,Mo066,15,72,
53,lowwater,Mo066,16,86,
54,lowwater,Mo074,1,74,
54,lowwater,Mo074,2,71,
54,lowwater,Mo074,3,81,
54,lowwater,Mo074,4,79,
54,lowwater,Mo074,5,76,
54,lowwater,Mo074,6,78,
54,lowwater,Mo074,7,82,
54,lowwater,Mo074,8,76,
54,lowwater,Mo074,9,72,
54,lowwater,Mo074,10,78,
54,lowwater,Mo074,11,67,
54,lowwater,Mo074,12,67,
54,lowwater,Mo074,13,70,
54,lowwater,Mo074,14,68,
54,lowwater,Mo074,15,76,
54,lowwater,Mo074,16,78,
61,lowwater,Mo17 parent,1,78,
61,lowwater,Mo17 parent,2,74,
61,lowwater,Mo17 parent,3,78,
61,lowwater,Mo17 parent,4,88,
61,lowwater,Mo17 parent,5,89,
61,lowwater,Mo17 parent,6,81,
62,lowwater,Mo076,1,86,
62,lowwater,Mo076,2,92,
62,lowwater,Mo076,3,77,
62,lowwater,Mo076,4,86,
62,lowwater,Mo076,5,92,
62,lowwater,Mo076,6,85,
62,lowwater,Mo076,7,87,
62,lowwater,Mo076,8,82,
62,lowwater,Mo076,9,87,
62,lowwater,Mo076,10,78,
62,lowwater,Mo076,11,88,
62,lowwater,Mo076,12,74,
62,lowwater,Mo076,13,84,
63,lowwater,Mo262,1,77,
63,lowwater,Mo262,2,79,
63,lowwater,Mo262,3,82,
63,lowwater,Mo262,4,79,
63,lowwater,Mo262,5,76,
63,lowwater,Mo262,6,83,
63,lowwater,Mo262,7,76,
63,lowwater,Mo262,8,77,
63,lowwater,Mo262,9,80,
63,lowwater,Mo262,10,81,
63,lowwater,Mo262,11,82,
63,lowwater,Mo262,12,84,
63,lowwater,Mo262,13,81,
63,lowwater,Mo262,14,86,
63,lowwater,Mo262,15,80,
63,lowwater,Mo262,16,80,
64,lowwater,Mo264,1,65,
64,lowwater,Mo264,2,59,
64,lowwater,Mo264,3,63,
64,lowwater,Mo264,4,61,
64,lowwater,Mo264,5,57,
64,lowwater,Mo264,6,58,
64,lowwater,Mo264,7,64,
64,lowwater,Mo264,8,62,
64,lowwater,Mo264,9,59,
64,lowwater,Mo264,10,61,
64,lowwater,Mo264,11,59,
65,lowwater,B73,1,68,
65,lowwater,B73,2,72,
65,lowwater,B73,3,72,
65,lowwater,B73,4,61,
65,lowwater,B73,5,74,
65,lowwater,B73,6,78,
65,lowwater,B73,7,74,
65,lowwater,B73,8,73,
65,lowwater,B73,9,73,
65,lowwater,B73,10,78,
65,lowwater,B73,11,74,
65,lowwater,B73,12,74,
66,lowwater,Mo265,1,73,
66,lowwater,Mo265,2,79,
66,lowwater,Mo265,3,74,
66,lowwater,Mo265,4,74,
66,lowwater,Mo265,5,75,
66,lowwater,Mo265,6,70,
66,lowwater,Mo265,7,79,
66,lowwater,Mo265,8,75,
66,lowwater,Mo265,9,74,
66,lowwater,Mo265,10,66,
66,lowwater,Mo265,11,72,
66,lowwater,Mo265,12,70,
66,lowwater,Mo265,13,65,
66,lowwater,Mo265,14,72,
73,lowwater,Mo266,1,75,
73,lowwater,Mo266,2,55,
73,lowwater,Mo266,3,81,
73,lowwater,Mo266,4,61,
73,lowwater,Mo266,5,73,
73,lowwater,Mo266,6,73,
73,lowwater,Mo266,7,82,
73,lowwater,Mo266,8,82,
73,lowwater,Mo266,9,80,
73,lowwater,Mo266,10,85,
73,lowwater,Mo266,11,84,
73,lowwater,Mo266,12,80,
73,lowwater,Mo266,13,83,
73,lowwater,Mo266,14,80,
73,lowwater,Mo266,15,81,
73,lowwater,Mo266,16,75,
73,lowwater,Mo266,17,69,
73,lowwater,Mo266,18,77,
74,lowwater,Mo267,1,74,
74,lowwater,Mo267,2,69,
74,lowwater,Mo267,3,72,
74,lowwater,Mo267,4,73,
74,lowwater,Mo267,5,71,
74,lowwater,Mo267,6,71,
74,lowwater,Mo267,7,71,
74,lowwater,Mo267,8,72,
74,lowwater,Mo267,9,74,
74,lowwater,Mo267,10,71,
74,lowwater,Mo267,11,70,
74,lowwater,Mo267,12,75,
74,lowwater,Mo267,13,65,
74,lowwater,Mo267,14,74,
74,lowwater,Mo267,15,70,
74,lowwater,Mo267,16,75,
75,lowwater,Mo269,1,72,
75,lowwater,Mo269,2,70,
75,lowwater,Mo269,3,77,
75,lowwater,Mo269,4,70,
75,lowwater,Mo269,5,73,
75,lowwater,Mo269,6,37,
75,lowwater,Mo269,7,73,
75,lowwater,Mo269,8,37,
75,lowwater,Mo269,9,70,
75,lowwater,Mo269,10,76,
75,lowwater,Mo269,11,74,
75,lowwater,Mo269,12,71,
75,lowwater,Mo269,13,77,
75,lowwater,Mo269,14,75,
76,lowwater,Mo272,1,81,
76,lowwater,Mo272,2,80,
76,lowwater,Mo272,3,78,
76,lowwater,Mo272,4,79,
76,lowwater,Mo272,5,84,
76,lowwater,Mo272,6,83,
76,lowwater,Mo272,7,81,
76,lowwater,Mo272,8,80,
76,lowwater,Mo272,9,76,
76,lowwater,Mo272,10,74,
76,lowwater,Mo272,11,84,
76,lowwater,Mo272,12,82,
76,lowwater,Mo272,13,78,
76,lowwater,Mo272,14,79,
76,lowwater,Mo272,15,84,
76,lowwater,Mo272,16,77,
76,lowwater,Mo272,17,76,
76,lowwater,Mo272,18,67,
77,lowwater,Mo275,1,76,
77,lowwater,Mo275,2,74,
77,lowwater,Mo275,3,69,
77,lowwater,Mo275,4,72,
77,lowwater,Mo275,5,69,
77,lowwater,Mo275,6,70,
77,lowwater,Mo275,7,73,
77,lowwater,Mo275,8,72,
77,lowwater,Mo275,9,75,
77,lowwater,Mo275,10,50,
77,lowwater,Mo275,11,69,
77,lowwater,Mo275,12,76,
77,lowwater,Mo275,13,75,
77,lowwater,Mo275,14,68,
77,lowwater,Mo275,15,76,
78,lowwater,Mo276,1,69,
78,lowwater,Mo276,2,75,
78,lowwater,Mo276,3,72,
78,lowwater,Mo276,4,74,
78,lowwater,Mo276,5,75,
78,lowwater,Mo276,6,73,
78,lowwater,Mo276,7,72,
78,lowwater,Mo276,8,67,
78,lowwater,Mo276,9,65,
78,lowwater,Mo276,10,70,
78,lowwater,Mo276,11,66,
78,lowwater,Mo276,12,57,
78,lowwater,Mo276,13,69,
78,lowwater,Mo276,14,70,
78,lowwater,Mo276,15,71,
78,lowwater,Mo276,16,62,
85,lowwater,Mo281,1,83,
85,lowwater,Mo281,2,91,
85,lowwater,Mo281,3,91,
85,lowwater,Mo281,4,73,
85,lowwater,Mo281,5,95,
85,lowwater,Mo281,6,58,
85,lowwater,Mo281,7,94,
85,lowwater,Mo281,8,96,
85,lowwater,Mo281,9,92,
85,lowwater,Mo281,10,95,
85,lowwater,Mo281,11,97,
85,lowwater,Mo281,12,94,
85,lowwater,Mo281,13,96,
85,lowwater,Mo281,14,90,
85,lowwater,Mo281,15,94,
86,lowwater,Mo284,1,95,
86,lowwater,Mo284,2,85,
86,lowwater,Mo284,3,75,
86,lowwater,Mo284,4,89,
86,lowwater,Mo284,5,88,
86,lowwater,Mo284,6,92,
87,lowwater,B73,1,73,
87,lowwater,B73,2,81,
87,lowwater,B73,3,82,
87,lowwater,B73,4,80,
87,lowwater,B73,5,80,
87,lowwater,B73,6,82,
87,lowwater,B73,7,82,
87,lowwater,B73,8,83,
87,lowwater,B73,9,77,
87,lowwater,B73,10,78,
87,lowwater,B73,11,84,
87,lowwater,B73,12,91,
88,lowwater,Mo287,1,93,
88,lowwater,Mo287,2,85,
88,lowwater,Mo287,3,91,
88,lowwater,Mo287,4,91,
88,lowwater,Mo287,5,89,
88,lowwater,Mo287,6,92,
88,lowwater,Mo287,7,89,
88,lowwater,Mo287,8,86,
88,lowwater,Mo287,9,90,
88,lowwater,Mo287,10,87,
88,lowwater,Mo287,11,85,
88,lowwater,Mo287,12,84,
88,lowwater,Mo287,13,88,
88,lowwater,Mo287,14,89,
88,lowwater,Mo287,15,87,
88,lowwater,Mo287,16,86,
88,lowwater,Mo287,17,92,
89,lowwater,Mo288,1,81,
89,lowwater,Mo288,2,71,
89,lowwater,Mo288,3,74,
89,lowwater,Mo288,4,75,
89,lowwater,Mo288,5,67,
89,lowwater,Mo288,6,81,
89,lowwater,Mo288,7,75,
89,lowwater,Mo288,8,82,
89,lowwater,Mo288,9,83,
89,lowwater,Mo288,10,80,
89,lowwater,Mo288,11,72,
89,lowwater,Mo288,12,77,
89,lowwater,Mo288,13,79,
89,lowwater,Mo288,14,79,
89,lowwater,Mo288,15,80,
89,lowwater,Mo288,16,76,
89,lowwater,Mo288,17,78,
89,lowwater,Mo288,18,79,
90,lowwater,Mo296,1,75,
90,lowwater,Mo296,2,80,
90,lowwater,Mo296,3,73,
90,lowwater,Mo296,4,74,
90,lowwater,Mo296,5,68,
90,lowwater,Mo296,6,69,
90,lowwater,Mo296,7,79,
90,lowwater,Mo296,8,73,
90,lowwater,Mo296,9,68,
90,lowwater,Mo296,10,73,
90,lowwater,Mo296,11,67,
97,lowwater,Mo297,1,73,
97,lowwater,Mo297,2,75,
97,lowwater,Mo297,3,78,
97,lowwater,Mo297,4,75,
97,lowwater,Mo297,5,75,
97,lowwater,Mo297,6,78,
97,lowwater,Mo297,7,79,
97,lowwater,Mo297,8,74,
97,lowwater,Mo297,9,74,
97,lowwater,Mo297,10,78,
97,lowwater,Mo297,11,81,
97,lowwater,Mo297,12,77,
97,lowwater,Mo297,13,74,
97,lowwater,Mo297,14,78,
98,lowwater,B73,1,73,
98,lowwater,B73,2,81,
98,lowwater,B73,3,79,
98,lowwater,B73,4,73,
98,lowwater,B73,5,78,
98,lowwater,B73,6,77,
98,lowwater,B73,7,78,
98,lowwater,B73,8,79,
98,lowwater,B73,9,81,
98,lowwater,B73,10,83,
98,lowwater,B73,11,83,
98,lowwater,B73,12,83,
98,lowwater,B73,13,82,
98,lowwater,B73,14,82,
98,lowwater,B73,15,77,
98,lowwater,B73,16,81,
98,lowwater,B73,17,80,
99,lowwater,Mo298,1,78,
99,lowwater,Mo298,2,80,
99,lowwater,Mo298,3,79,
99,lowwater,Mo298,4,76,
99,lowwater,Mo298,5,79,
99,lowwater,Mo298,6,80,
99,lowwater,Mo298,7,80,
99,lowwater,Mo298,8,78,
99,lowwater,Mo298,9,79,
99,lowwater,Mo298,10,74,
99,lowwater,Mo298,11,78,
99,lowwater,Mo298,12,73,
99,lowwater,Mo298,13,79,
99,lowwater,Mo298,14,81,
99,lowwater,Mo298,15,79,
99,lowwater,Mo298,16,79,
100,lowwater,Mo309,1,80,
100,lowwater,Mo309,2,82,
100,lowwater,Mo309,3,78,
100,lowwater,Mo309,4,81,
100,lowwater,Mo309,5,76,
100,lowwater,Mo309,6,80,
100,lowwater,Mo309,7,82,
100,lowwater,Mo309,8,82,
100,lowwater,Mo309,9,82,
101,lowwater,Mo311,1,60,
101,lowwater,Mo311,2,67,
101,lowwater,Mo311,3,67,
101,lowwater,Mo311,4,62,
101,lowwater,Mo311,5,75,
101,lowwater,Mo311,6,63,
101,lowwater,Mo311,7,64,
101,lowwater,Mo311,8,60,
101,lowwater,Mo311,9,66,
101,lowwater,Mo311,10,65,
101,lowwater,Mo311,11,60,
101,lowwater,Mo311,12,69,
101,lowwater,Mo311,13,52,
102,lowwater,Mo317,1,67,
102,lowwater,Mo317,2,77,
102,lowwater,Mo317,3,67,
102,lowwater,Mo317,4,47,
102,lowwater,Mo317,5,71,
102,lowwater,Mo317,6,77,
102,lowwater,Mo317,7,71,
102,lowwater,Mo317,8,75,
102,lowwater,Mo317,9,78,
102,lowwater,Mo317,10,77,
102,lowwater,Mo317,11,73,
102,lowwater,Mo317,12,70,
102,lowwater,Mo317,13,63,
102,lowwater,Mo317,14,71,
102,lowwater,Mo317,15,61,
102,lowwater,Mo317,16,71,
109,lowwater,Mo321,1,60,
109,lowwater,Mo321,2,76,
109,lowwater,Mo321,3,67,
109,lowwater,Mo321,4,67,
109,lowwater,Mo321,5,67,
109,lowwater,Mo321,6,67,
109,lowwater,Mo321,7,69,
109,lowwater,Mo321,8,70,
109,lowwater,Mo321,9,72,
109,lowwater,Mo321,10,76,
109,lowwater,Mo321,11,68,
109,lowwater,Mo321,12,64,
109,lowwater,Mo321,13,73,
109,lowwater,Mo321,14,69,
109,lowwater,Mo321,15,71,
109,lowwater,Mo321,16,68,
109,lowwater,Mo321,17,72,
110,lowwater,Mo323,1,83,
110,lowwater,Mo323,2,94,
110,lowwater,Mo323,3,85,
110,lowwater,Mo323,4,90,
110,lowwater,Mo323,5,78,
110,lowwater,Mo323,6,93,
110,lowwater,Mo323,7,86,
110,lowwater,Mo323,8,88,
110,lowwater,Mo323,9,87,
110,lowwater,Mo323,10,86,
110,lowwater,Mo323,11,85,
110,lowwater,Mo323,12,86,
110,lowwater,Mo323,13,87,
110,lowwater,Mo323,14,88,
110,lowwater,Mo323,15,84,
110,lowwater,Mo323,16,89,
110,lowwater,Mo323,17,93,
110,lowwater,Mo323,18,88,
111,lowwater,Mo328,1,87,
111,lowwater,Mo328,2,60,
111,lowwater,Mo328,3,89,
111,lowwater,Mo328,4,91,
111,lowwater,Mo328,5,89,
111,lowwater,Mo328,6,88,
111,lowwater,Mo328,7,87,
111,lowwater,Mo328,8,90,
111,lowwater,Mo328,9,97,
111,lowwater,Mo328,10,97,
111,lowwater,Mo328,11,93,
111,lowwater,Mo328,12,95,
111,lowwater,Mo328,13,92,
111,lowwater,Mo328,14,96,
111,lowwater,Mo328,15,89,
112,lowwater,B73,1,81,
112,lowwater,B73,2,78,
112,lowwater,B73,3,82,
112,lowwater,B73,4,84,
112,lowwater,B73,5,82,
112,lowwater,B73,6,78,
112,lowwater,B73,7,81,
112,lowwater,B73,8,73,
112,lowwater,B73,9,75,
112,lowwater,B73,10,79,
112,lowwater,B73,11,74,
112,lowwater,B73,12,74,
112,lowwater,B73,13,77,
112,lowwater,B73,14,73,
112,lowwater,B73,15,77,
112,lowwater,B73,16,79,
112,lowwater,B73,17,79,
113,lowwater,Mo337,1,94,
113,lowwater,Mo337,2,98,
113,lowwater,Mo337,3,95,
113,lowwater,Mo337,4,94,
113,lowwater,Mo337,5,95,
113,lowwater,Mo337,6,98,
113,lowwater,Mo337,7,98,
113,lowwater,Mo337,8,96,
113,lowwater,Mo337,9,100,
113,lowwater,Mo337,10,87,
113,lowwater,Mo337,11,98,
113,lowwater,Mo337,12,100,
113,lowwater,Mo337,13,96,
113,lowwater,Mo337,14,92,
113,lowwater,Mo337,15,90,
114,lowwater,Mo341,1,79,
114,lowwater,Mo341,2,73,
114,lowwater,Mo341,3,76,
114,lowwater,Mo341,4,73,
114,lowwater,Mo341,5,68,
114,lowwater,Mo341,6,78,
114,lowwater,Mo341,7,67,
114,lowwater,Mo341,8,79,
114,lowwater,Mo341,9,74,
114,lowwater,Mo341,10,76,
114,lowwater,Mo341,11,73,
114,lowwater,Mo341,12,61,
114,lowwater,Mo341,13,69,
114,lowwater,Mo341,14,53,
121,lowwater,Mo355,1,79,
121,lowwater,Mo355,2,72,
121,lowwater,Mo355,3,72,
121,lowwater,Mo355,4,79,
121,lowwater,Mo355,5,82,
121,lowwater,Mo355,6,85,
121,lowwater,Mo355,7,83,
121,lowwater,Mo355,8,86,
121,lowwater,Mo355,9,87,
121,lowwater,Mo355,10,89,
121,lowwater,Mo355,11,86,
121,lowwater,Mo355,12,85,
121,lowwater,Mo355,13,85,
121,lowwater,Mo355,14,86,
121,lowwater,Mo355,15,84,
121,lowwater,Mo355,16,89,
122,lowwater,B73,1,76,
122,lowwater,B73,2,81,
122,lowwater,B73,3,78,
122,lowwater,B73,4,82,
122,lowwater,B73,5,76,
122,lowwater,B73,6,76,
122,lowwater,B73,7,72,
122,lowwater,B73,8,68,
122,lowwater,B73,9,70,
122,lowwater,B73,10,67,
122,lowwater,B73,11,70,
122,lowwater,B73,12,70,
122,lowwater,B73,13,67,
122,lowwater,B73,14,76,
122,lowwater,B73,15,78,
122,lowwater,B73,16,64,
122,lowwater,B73,17,86,
123,lowwater,Mo360,1,75,
123,lowwater,Mo360,2,74,
123,lowwater,Mo360,3,72,
123,lowwater,Mo360,4,72,
123,lowwater,Mo360,5,75,
123,lowwater,Mo360,6,72,
123,lowwater,Mo360,7,77,
