"","names","allpos","pval"
"3121","umc1077",6943.6,0.844862071799523
"3122","AY110514",6944.6,0.614999380442967
"3123","gpm926j",6944.74,0.713503982500957
"3124","gpm805b",6944.91,0.475475284189816
"3125","AY109920",6946.9,0.326978928623223
"3126","AY109876",6949.5,0.5136022074684
"3127","mgs1",6950.6,0.737230443995695
"3128","umc1836",6951.9,0.664898328637406
"3129","IDP1615",6954.18,0.887447113911115
"3130","jpsb527d",6954.3,0.93291870662785
"3131","mzetc34",6958.2,0.257493298016477
"3132","gpm81a",6959,0.588962735907516
"3133","mmp121",6959.7,0.0561515645830093
"3134","AY110365",6961.4,0.443321657462452
"3135","umc1911",6963.7,0.865596155086912
"3136","npi264",6964.2,0.981406534587436
"3137","umc1453",6964.5,0.704314474593383
"3138","gpm253b",6966.01,0.435505319170692
"3139","asg2",6967.3,0.976383944563967
"3140","IDP121",6967.43,0.695035593399548
"3141","IDP2458",6970.25,0.654095905914777
"3142","AY109698",6970.8,0.577966184868565
"3143","umc2350",6973.6,0.722811431362696
"3144","IDP721",6974.37,0.818480197470426
"3145","umc1330",6978,0.540794912378792
"3146","umc1697",6981,0.504760459588426
"3147","IDP620",6985.39,0.37280747568766
"3148","umc1115",6986,0.576051144745973
"3149","IDP3961",6986.99,0.410427606638675
"3150","umc1272",6989.5,0.482746276374651
"3151","hag103b",6991,0.928452775081875
"3152","umc2003",6991.7,0.446077416447896
"3153","gpm460b",6992.33,0.0150717646678236
"3154","IDP1682",6993.06,0.218492320584557
"3155","umc1930",6997,0.887899066277167
"3156","npi563",6998.8,0.881963441959687
"3157","umc259a",6999.1,0.372427673550355
"3158","npi578",6999.3,0.135506854334237
"3159","gpm411b",7001.11,0.561677927172885
"3160","umc1677",7001.5,0.916051023059183
"3161","gpm696",7004.9,0.579264382477815
"3162","isu58b",7005.3,0.609083404127854
"3163","AY110634",7009.6,0.0779024026034734
"3164","mmp12",7017.4,0.688692477864019
"3165","gpm763",7020.49,0.370208760353101
"3166","bnlg1074",7022.2,0.70823629897706
"3167","gpm413a",7023.02,0.517002402437649
"3168","gpm714b",7025.12,0.487871006442239
"3169","gpm320b",7025.14,0.711232497023741
"3170","bnlg1250",7025.6,0.490763031320999
"3171","gpm503",7028.16,0.161070615581482
"3172","gpm115",7028.56,0.322549492550722
"3173","ufg81",7031.2,0.337957680865627
"3174","AY110167",7032.8,0.169259239836591
"3175","umc1506",7034.9,0.048828354594979
"3176","IDP1978",7040.2,0.434707673509123
"3177","gpm485",7042.5,0.204068718037766
"3178","ufg72",7042.7,0.145469407537167
"3179","gpm139e",7044.55,0.146695859199124
"3180","gpm522b",7046.81,0.00137692559418268
"3181","IDP3770",7052.93,0.914771657967702
"3182","umc1477",7056.4,0.216455383330062
"3183","IDP120",7062.28,0.0853911700975521
"3184","umc1045",7065.9,0.267406549915402
"3185","umc44a",7066.05,0.971231842658385
"3186","gpm651a",7066.4,0.662935944007406
"3187","mmp71",7067,0.900590388291681
"3188","gpm288",7069.78,0.247091625991389
"3189","bnlg1028",7070.6,0.192327794210123
"3190","IDP377",7071.94,0.406200216302374
"3191","jpsb365a",7073.5,0.748213690575526
"3192","IDP134",7075.14,0.636835011394826
"3193","gpm31b",7076.76,0.82323810491224
"3194","bnl17.02",7078,0.712323972408018
"3195","IDP263",7084.4,0.248585681183639
"3196","gpm575b",7087.46,0.165423180382901
"3197","gpm900",7092.01,0.251731181140858
"3198","gpm794",7095.71,0.0268768642808526
"3199","bnlg2190",7102.4,0.259733254570031
"3200","ufg56",7104.2,0.238525058863092
"3201","IDP4051",7105.07,0.229638115831844
"3202","IDP435",7105.94,0.00334194359399242
"3203","ufg62",7106.7,0.000602446790176403
"3204","IDP3850",7108.27,0.000397094887378158
"3205","gpm708e",7112.56,7.12855549600544e-05
"3206","IDP4016",7120.86,0.00546581628446918
"3207","IDP1471",7123.1,0.00443065547417354
"3208","gpm708d",7127.81,0.10539723956083
"3209","agrr37c",7132.3,0.0370344444897699
"3210","gpm762b",7132.89,0.0218379565727481
"3211","gpm920",7132.9,0.00327132986018075
"3212","gpm273d",7133,0.0127436974010529
"3213","umc1196a",7134.91,0.00854630703133885
"3214","umc1084",7135.81,0.0227036212614631
"3215","bnlg1677",7139.41,0.123890976012794
"3216","sgb103",7140.12,0.209635784061858
"3217","AY110016",7140.91,0.246953380675754
"3218","gpm401c",7141.18,0.098080333492176
"3219","gpm691a",7143.65,0.0747539358938358
"3220","npi208b",7144.71,0.0426510032273593
"3221","gpm54a",7150.83,0.00301077415676732
"3222","mmp181",7154.71,0.0110146104347122
"3223","ufg75b",7155.61,0.0109078405046025
"3224","bnlg1839",7156.51,0.339675439228436
"3225","umc1176",7158.51,0.349717209937436
"3226","gpm493c",7159.38,0.0261260386648001
"3227","umc2351",7159.51,0.156601296132203
"3228","bnlg1360",7159.81,0.112012381158214
"3229","npi254b",7161.01,0.824326244952012
"3230","gpm156d",7162.66,0.424435383418111
"3231","bnlg1450",7173.81,0.0338559469071349
"3232","gpm803c",7177.83,0.000354917751813066
"3233","umc2021",7195.61,0.511401957108177
"3234","gpm23b",7234.84,0.342051945473763
"3235","fgp1",7318.81,0.968440655064993
